id,minutes,position,GW,avg_points_5,points,avg_influence_5,avg_creativity_5,bps,goals_scored_5,assists_5
285,0.0,4,23,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,24,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,25,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,26,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,27,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,28,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,29,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,30,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,31,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,32,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,33,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,34,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,35,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,36,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,37,0.0,0,0.0,0.0,0.0,0,0
285,0.0,4,38,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,6,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,7,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,8,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,9,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,10,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,11,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,12,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,13,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,14,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,15,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,16,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,17,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,18,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,19,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,20,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,21,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,22,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,23,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,24,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,25,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,26,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,27,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,28,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,29,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,30,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,31,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,32,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,33,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,34,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,35,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,36,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,37,0.0,0,0.0,0.0,0.0,0,0
286,0.0,4,38,0.0,0,0.0,0.0,0.0,0,0
580,47.4,3,6,4.0,1,17.4,8.96,13.4,2,0
580,37.2,3,7,2.6,1,9.72,3.560000000000001,8.0,1,0
580,22.0,3,8,1.0,1,1.6,0.4,2.6,0,0
580,12.2,3,9,1.0,3,1.04,0.26000000000000006,2.6,0,0
580,28.2,3,10,1.4,1,3.3200000000000003,1.52,4.6,0,0
580,28.0,3,11,1.4,1,3.28,1.44,4.6,0,0
580,40.4,3,12,1.4,1,5.76,4.8,5.8,0,0
580,42.6,3,13,1.4,0,6.16,4.8,6.0,0,0
580,41.8,3,14,1.2,2,6.16,4.779999999999999,5.6,0,0
580,39.0,3,15,1.0,0,5.92,6.56,4.2,0,0
580,35.6,3,16,0.8,1,5.92,6.540000000000001,3.8,0,0
580,19.6,3,17,0.8,1,3.04,3.22,2.6,0,0
580,23.6,3,18,0.8,1,3.2,5.340000000000001,3.0,0,0
580,24.6,3,19,1.0,0,3.2,5.4,3.2,0,0
580,9.4,3,20,0.6,1,0.96,2.24,2.0,0,0
580,23.6,3,21,0.8,2,2.7600000000000002,7.260000000000001,3.2,0,0
580,39.6,3,22,1.0,2,3.08,7.7,2.2,0,0
580,51.2,3,23,1.2,2,2.7600000000000002,5.82,2.0,0,0
580,65.2,3,24,1.4,2,3.5200000000000005,6.26,3.6,0,0
580,83.2,3,25,1.8,1,4.36,10.48,5.0,0,0
580,69.4,3,26,1.8,1,2.56,5.5200000000000005,4.2,0,0
580,57.8,3,27,1.6,1,2.8,7.32,5.2,0,0
580,42.4,3,28,1.4,4,3.6,10.680000000000001,5.8,0,0
580,38.8,3,29,1.8,1,5.84,13.060000000000002,6.8,0,1
580,25.4,3,30,1.6,2,5.04,8.84,6.0,0,1
580,40.8,3,31,1.8,2,6.24,15.559999999999999,6.8,0,1
580,47.0,3,32,2.0,2,6.959999999999999,15.579999999999998,8.0,0,1
580,59.8,3,33,2.2,1,5.5200000000000005,12.32,6.2,0,1
580,60.0,3,34,1.6,2,3.5200000000000005,15.02,4.4,0,0
580,73.4,3,35,1.8,2,4.04,15.419999999999998,4.6,0,0
580,73.4,3,36,1.8,2,4.6,13.9,5.0,0,0
580,75.6,3,37,1.8,1,4.76,14.48,5.0,0,0
580,69.2,3,38,1.6,0,5.24,14.280000000000001,5.8,0,0
654,40.6,4,6,1.0,2,2.84,1.5399999999999998,2.8,0,0
654,41.0,4,7,1.0,2,0.9600000000000002,1.4,2.4,0,0
654,40.8,4,8,1.0,2,0.36,1.0,2.2,0,0
654,58.8,4,9,1.4,6,1.08,5.42,3.2,0,0
654,76.8,4,10,2.6,2,9.0,8.26,7.8,1,0
654,82.8,4,11,2.8,2,9.120000000000001,10.120000000000001,8.0,1,0
654,84.2,4,12,2.8,2,8.92,10.459999999999999,8.0,1,0
654,87.0,4,13,2.8,2,10.16,13.059999999999999,8.2,1,0
654,87.0,4,14,2.8,2,10.96,9.1,7.0,1,0
654,87.0,4,15,2.0,1,3.7199999999999998,6.640000000000001,3.2,0,0
654,85.6,4,16,1.8,2,4.6,4.84,2.6,0,0
654,81.2,4,17,1.8,0,6.119999999999999,4.459999999999999,3.0,0,0
654,81.2,4,18,1.4,1,7.279999999999999,2.16,1.6,0,0
654,68.8,4,19,1.2,0,5.76,1.8,2.4,0,0
654,56.0,4,20,0.8,1,5.08,1.46,1.2,0,0
654,48.2,4,21,0.8,4,4.08,1.7,1.2,0,0
654,39.2,4,22,1.2,1,6.119999999999999,3.4799999999999995,2.2,0,1
654,26.2,4,23,1.4,1,3.6799999999999997,2.8400000000000003,3.2,0,1
654,29.6,4,24,1.4,1,4.6,5.0600000000000005,3.0,0,1
654,28.4,4,25,1.6,1,4.6,5.040000000000001,3.4,0,1
654,40.6,4,26,1.6,13,5.16,4.840000000000001,3.6,0,1
654,54.0,4,27,3.4,2,14.720000000000002,4.34,12.4,2,0
654,67.0,4,28,3.6,1,16.520000000000003,8.62,12.8,2,0
654,69.4,4,29,3.6,5,15.6,7.4,12.4,2,0
654,81.4,4,30,4.4,1,23.2,10.14,18.6,3,0
654,75.2,4,31,4.4,2,22.64,10.12,18.4,3,0
654,70.0,4,32,2.2,1,9.64,9.6,8.4,1,0
654,63.6,4,33,2.0,1,7.840000000000001,5.74,7.6,1,0
654,56.2,4,34,2.0,2,7.840000000000001,4.7,7.4,1,0
654,53.0,4,35,1.4,2,3.2399999999999998,4.92,3.2,0,0
654,54.0,4,36,1.6,1,3.2399999999999998,5.58,4.0,0,0
654,47.2,4,37,1.4,2,3.0,4.619999999999999,3.0,0,0
654,47.6,4,38,1.6,2,4.36,5.04,4.8,0,0
677,35.4,3,6,1.2,2,5.2,1.46,2.0,0,0
677,51.8,3,7,1.6,1,6.720000000000001,1.72,3.8,0,0
677,53.4,3,8,1.6,2,7.24,1.6800000000000002,4.2,0,0
677,56.4,3,9,1.8,1,7.88,3.7,5.6,0,0
677,50.6,3,10,1.8,1,7.4799999999999995,3.54,7.0,0,0
677,47.8,3,11,1.4,1,4.84,2.9,6.0,0,0
677,32.2,3,12,1.2,0,3.72,4.7,5.4,0,0
677,27.6,3,13,1.0,0,2.72,4.540000000000001,4.8,0,0
677,15.6,3,14,0.6,8,1.24,2.08,2.8,0,0
677,29.4,3,15,2.0,0,5.04,4.12,5.6,0,2
677,17.8,3,16,1.8,0,5.04,4.1,5.8,0,2
677,17.0,3,17,1.6,1,4.64,2.04,4.6,0,2
677,18.2,3,18,1.8,0,4.64,2.0599999999999996,4.8,0,2
677,18.2,3,19,1.8,0,4.64,2.0599999999999996,4.8,0,2
677,1.2,3,20,0.2,0,0.0,0.02,0.2,0,0
677,1.2,3,21,0.2,0,0.0,0.02,0.2,0,0
677,1.2,3,22,0.2,2,0.0,0.02,0.2,0,0
677,14.4,3,23,0.4,0,3.4799999999999995,2.52,2.4,0,0
677,14.4,3,24,0.4,0,3.4799999999999995,2.52,2.4,0,0
677,14.4,3,25,0.4,4,3.4799999999999995,2.52,2.4,0,0
677,21.2,3,26,1.2,1,8.040000000000001,4.68,5.6,0,1
677,32.6,3,27,1.4,6,8.040000000000001,5.159999999999999,5.6,0,1
677,21.8,3,28,2.2,1,11.48,2.88,8.4,1,1
677,28.2,3,29,2.4,2,12.360000000000001,3.04,9.0,1,1
677,41.4,3,30,2.8,3,12.400000000000002,3.5800000000000005,10.0,1,1
677,52.6,3,31,2.6,0,8.24,2.0,7.8,1,0
677,41.2,3,32,2.4,0,8.24,1.52,7.8,1,0
677,37.6,3,33,1.2,0,1.32,1.28,2.6,0,0
677,31.2,3,34,1.0,0,0.44000000000000006,1.1199999999999999,2.0,0,0
677,18.0,3,35,0.6,0,0.4,0.58,1.0,0,0
677,0.0,3,36,0.0,0,0.0,0.0,0.0,0,0
677,0.0,3,37,0.0,1,0.0,0.0,0.0,0,0
677,0.2,3,38,0.2,1,0.24,0.06,0.6,0,0
690,0.0,3,6,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,7,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,8,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,9,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,10,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,11,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,12,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,13,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,14,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,25,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,26,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,27,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,28,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,29,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,30,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,31,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,32,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,33,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,34,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,35,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,36,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,37,0.0,0,0.0,0.0,0.0,0,0
690,0.0,3,38,0.0,2,0.0,0.0,0.0,0,0
712,61.4,3,6,1.8,1,7.24,15.960000000000003,7.8,0,0
712,70.2,3,7,1.8,1,6.879999999999998,16.839999999999996,7.4,0,0
712,65.2,3,8,1.4,3,7.399999999999999,16.759999999999998,8.0,0,0
712,71.6,3,9,1.8,1,7.6,14.639999999999997,8.2,0,0
712,61.8,3,10,1.4,8,6.68,16.220000000000002,7.4,0,0
712,60.4,3,11,2.8,2,12.6,22.06,11.4,1,0
712,63.2,3,12,3.0,3,13.4,27.3,10.6,1,0
712,64.2,3,13,3.4,5,13.520000000000001,25.32,12.0,1,0
712,66.8,3,14,3.8,2,17.44,33.040000000000006,16.4,1,1
712,80.0,3,15,4.0,2,20.16,34.24,18.0,1,1
712,81.0,3,16,2.8,4,12.4,25.9,12.4,0,1
712,80.8,3,17,3.2,2,13.440000000000001,21.02,13.8,0,1
712,84.4,3,18,3.0,2,12.8,22.94,12.0,0,1
712,83.6,3,19,2.4,3,10.040000000000001,22.48,9.0,0,0
712,83.6,3,20,2.6,9,8.68,19.96,8.0,0,0
712,84.6,3,21,4.0,1,15.6,23.999999999999996,13.4,1,0
712,74.4,3,22,3.4,1,15.0,28.18,13.0,1,0
712,76.2,3,23,3.2,1,17.2,33.239999999999995,14.2,1,0
712,70.0,3,24,3.0,1,15.16,26.26,12.0,1,0
712,55.6,3,25,2.6,3,13.919999999999998,30.139999999999997,11.4,1,0
712,52.8,3,26,1.4,1,6.24,26.02,7.2,0,0
712,48.8,3,27,1.4,0,4.760000000000001,19.02,6.2,0,0
712,30.8,3,28,1.2,1,2.5599999999999996,11.059999999999999,5.0,0,0
712,21.8,3,29,1.2,2,2.2399999999999998,10.2,5.0,0,0
712,33.2,3,30,1.4,1,3.04,11.4,8.2,0,0
712,29.6,3,31,1.0,1,3.8,13.539999999999997,6.4,0,0
712,34.8,3,32,1.0,1,4.4399999999999995,17.68,6.4,0,0
712,43.8,3,33,1.2,0,4.4399999999999995,18.28,7.0,0,0
712,41.8,3,34,1.0,1,4.4,18.139999999999997,6.4,0,0
712,38.6,3,35,0.8,1,3.08,10.8,2.2,0,0
712,36.0,3,36,0.8,4,2.76,8.94,3.4,0,0
732,1.4,4,6,0.4,1,0.6799999999999999,0.16,1.8,0,0
732,0.4,4,7,0.4,0,0.0,0.0,1.2,0,0
732,0.4,4,8,0.4,0,0.0,0.0,1.2,0,0
732,0.4,4,9,0.4,0,0.0,0.0,1.2,0,0
732,0.2,4,10,0.2,1,0.0,0.0,0.6,0,0
732,2.6,4,11,0.4,0,0.04,0.16,1.2,0,0
732,2.4,4,12,0.2,1,0.04,0.16,0.6,0,0
732,7.2,4,13,0.4,1,0.4800000000000001,0.4,0.8,0,0
732,9.8,4,14,0.6,4,0.5200000000000001,0.42000000000000004,1.4,0,0
732,12.4,4,15,1.4,1,0.9600000000000002,0.44000000000000006,4.2,0,1
732,12.6,4,16,1.4,1,0.9200000000000002,0.32,3.8,0,1
732,14.2,4,17,1.6,1,0.9200000000000002,0.32,4.2,0,1
732,13.0,4,18,1.6,0,1.0,0.27999999999999997,4.2,0,1
732,10.4,4,19,1.4,0,0.9600000000000002,0.26,3.6,0,1
732,7.8,4,20,0.6,1,0.52,0.24,0.8,0,0
732,6.2,4,21,0.6,1,0.52,0.45999999999999996,0.4,0,0
732,10.4,4,22,0.6,0,0.52,0.5399999999999999,0.2,0,0
732,6.8,4,23,0.4,1,0.0,0.34,0.0,0,0
732,8.2,4,24,0.6,0,0.0,0.4600000000000001,0.2,0,0
732,8.2,4,25,0.6,0,0.0,0.4600000000000001,0.2,0,0
732,7.2,4,26,0.4,1,0.0,0.2,0.4,0,0
732,3.2,4,27,0.4,0,0.48,0.24,1.0,0,0
732,3.2,4,28,0.4,0,0.48,0.24,1.0,0,0
732,1.8,4,29,0.2,0,0.48,0.12,0.8,0,0
732,1.8,4,30,0.2,0,0.48,0.12,0.8,0,0
732,1.8,4,31,0.2,0,0.48,0.12,0.8,0,0
732,0.0,4,32,0.0,0,0.0,0.0,0.0,0,0
732,0.0,4,33,0.0,0,0.0,0.0,0.0,0,0
732,0.0,4,34,0.0,0,0.0,0.0,0.0,0,0
732,0.0,4,35,0.0,0,0.0,0.0,0.0,0,0
762,1.4,3,6,0.4,0,0.27999999999999997,0.2,1.2,0,0
762,0.6,3,7,0.2,0,0.2,0.1,0.6,0,0
762,0.6,3,8,0.2,0,0.2,0.1,0.6,0,0
762,0.6,3,9,0.2,0,0.2,0.1,0.6,0,0
762,0.0,3,10,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,11,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,12,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,13,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,14,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
762,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,6,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,7,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,8,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,9,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,10,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,11,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,12,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,13,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,14,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,15,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,16,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,17,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,18,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,19,0.0,0,0.0,0.0,0.0,0,0
780,0.0,4,20,0.0,0,0.0,0.0,0.0,0,0
242,90.0,3,6,3.8,1,18.520000000000003,36.72,18.8,1,1
242,90.0,3,7,3.6,0,16.880000000000003,34.64,18.0,1,1
242,72.0,3,8,3.2,2,15.520000000000001,23.78,15.2,1,1
242,71.0,3,9,1.2,2,5.24,15.779999999999998,7.0,0,0
242,71.0,3,10,1.2,2,3.4,12.440000000000001,6.6,0,0
242,69.4,3,11,1.4,9,4.04,10.680000000000001,7.4,0,0
242,69.0,3,12,3.0,13,9.52,14.1,12.0,0,1
242,86.4,3,13,5.6,7,18.84,16.619999999999997,19.6,1,1
242,87.4,3,14,6.6,3,26.48,19.419999999999998,24.0,2,1
242,87.4,3,15,6.8,16,27.759999999999998,18.5,24.4,2,1
242,89.0,3,16,9.6,1,34.56,15.300000000000002,31.4,3,2
242,74.4,3,17,8.0,0,28.439999999999998,8.860000000000001,25.2,3,1
242,57.0,3,18,5.4,0,19.12,6.34,17.6,2,1
242,39.0,3,19,4.0,0,10.680000000000001,2.7199999999999998,11.6,1,1
242,21.0,3,20,3.4,0,9.360000000000001,1.3199999999999998,9.4,1,1
242,3.0,3,21,0.2,0,0.24,0.38,0.6,0,0
242,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
242,0.0,3,23,0.0,1,0.0,0.0,0.0,0,0
242,9.0,3,24,0.2,2,1.3599999999999999,1.7,0.8,0,0
242,24.6,3,25,0.6,13,2.52,2.2600000000000002,2.6,0,0
242,42.6,3,26,3.2,2,10.120000000000001,9.12,11.2,1,1
242,60.6,3,27,3.6,4,11.84,11.499999999999998,13.8,1,1
242,78.6,3,28,4.4,6,14.959999999999999,15.239999999999998,16.6,1,1
242,87.2,3,29,5.4,9,19.759999999999998,20.139999999999997,20.8,1,2
242,89.6,3,30,6.8,2,26.48,21.04,26.2,2,2
242,89.6,3,31,4.6,3,20.96,14.680000000000001,19.0,1,1
242,89.2,3,32,4.8,9,22.560000000000002,13.540000000000001,19.2,1,1
242,89.2,3,33,5.8,6,29.040000000000003,15.1,23.6,2,1
242,89.6,3,34,5.8,8,29.0,14.14,24.2,2,1
242,89.6,3,35,5.6,2,29.4,16.160000000000004,22.8,2,1
242,89.6,3,36,5.6,5,28.04,17.82,22.2,2,1
242,90.0,3,37,6.0,2,26.8,21.2,21.4,2,2
242,90.0,3,38,4.6,2,21.240000000000002,25.419999999999998,19.8,1,2
243,27.4,3,6,0.6,0,1.64,1.4,-0.4,0,0
243,27.4,3,7,0.6,0,1.64,1.4,-0.4,0,0
243,27.4,3,8,0.6,0,1.64,1.4,-0.4,0,0
243,14.2,3,9,0.0,1,0.9199999999999999,1.1400000000000001,-1.2,0,0
243,6.2,3,10,0.2,0,0.0,0.16,-0.6,0,0
243,1.0,3,11,0.2,0,0.0,0.0,0.8,0,0
243,1.0,3,12,0.2,0,0.0,0.0,0.8,0,0
243,1.0,3,13,0.2,0,0.0,0.0,0.8,0,0
243,1.0,3,14,0.2,0,0.0,0.0,0.8,0,0
243,0.0,3,15,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,16,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,17,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,18,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,19,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,20,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,21,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,23,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,24,0.0,0,0.0,0.0,0.0,0,0
243,0.0,3,25,0.0,1,0.0,0.0,0.0,0,0
243,4.2,3,26,0.2,2,0.0,0.24,0.4,0,0
243,16.4,3,27,0.6,1,0.0,0.96,0.4,0,0
243,19.8,3,28,0.8,0,1.28,1.9799999999999998,1.8,0,0
243,19.8,3,29,0.8,1,1.28,1.9799999999999998,1.8,0,0
243,20.4,3,30,1.0,1,1.28,2.04,2.4,0,0
243,16.4,3,31,1.0,0,1.28,1.8,2.6,0,0
243,4.2,3,32,0.6,1,1.28,1.0799999999999998,2.6,0,0
243,4.0,3,33,0.6,1,1.08,1.06,2.2,0,0
243,6.0,3,34,0.8,1,1.8800000000000001,1.06,2.8,0,0
243,10.4,3,35,0.8,0,2.5200000000000005,3.6,3.4,0,0
243,10.2,3,36,0.6,1,2.5200000000000005,3.6,2.8,0,0
243,12.2,3,37,0.8,1,3.56,5.66,4.4,0,0
243,12.4,3,38,0.8,1,3.9200000000000004,8.52,5.4,0,0
299,83.6,3,6,5.6,2,28.4,18.22,21.6,2,1
299,81.6,3,7,5.6,7,28.32,21.380000000000003,22.6,2,1
299,87.0,3,8,5.4,4,28.479999999999997,25.440000000000005,20.4,2,1
299,86.0,3,9,4.8,2,24.639999999999997,25.98,20.2,1,1
299,86.0,3,10,4.2,9,24.36,21.160000000000004,18.8,1,1
299,81.2,3,11,4.8,3,25.24,16.220000000000002,19.4,2,0
299,83.2,3,12,5.0,3,24.919999999999998,14.86,19.8,2,0
299,81.2,3,13,4.2,2,16.839999999999996,10.98,16.6,1,0
299,80.0,3,14,3.8,3,16.0,9.46,16.4,1,0
299,80.0,3,15,4.0,8,15.2,9.98,17.0,1,0
299,85.8,3,16,3.8,2,13.160000000000002,12.6,16.4,0,1
299,85.8,3,17,3.6,0,12.440000000000001,9.38,14.2,0,1
299,69.8,3,18,3.0,0,11.72,8.98,13.0,0,1
299,54.0,3,19,2.6,0,8.48,5.16,9.2,0,1
299,36.0,3,20,2.0,0,6.5200000000000005,3.9,6.4,0,1
299,18.0,3,21,0.4,0,1.4,1.0,1.4,0,0
299,0.0,3,22,0.0,0,0.0,0.0,0.0,0,0
299,0.0,3,23,0.0,2,0.0,0.0,0.0,0,0
299,18.0,3,24,0.4,2,2.12,4.0,2.4,0,0
299,36.0,3,25,0.8,2,4.4799999999999995,4.76,4.2,0,0
299,54.0,3,26,1.2,9,6.2,8.02,7.2,0,0
299,72.0,3,27,3.0,2,15.2,13.940000000000001,13.4,1,0
299,90.0,3,28,3.4,4,18.48,17.080000000000002,17.4,1,0
299,90.0,3,29,3.8,6,19.32,14.7,17.8,1,0
299,90.0,3,30,4.6,2,21.6,18.8,20.6,1,1
299,90.0,3,31,4.6,10,21.28,18.36,19.2,1,1
299,89.6,3,32,4.8,2,20.639999999999997,13.26,19.8,1,1
299,89.6,3,33,4.8,4,21.080000000000002,17.0,18.8,1,1
299,89.6,3,34,4.8,2,21.6,18.580000000000002,20.2,1,1
299,89.6,3,35,4.0,2,18.080000000000002,14.819999999999999,18.0,1,0
299,89.6,3,36,4.0,2,19.599999999999998,14.36,17.6,1,0
299,90.0,3,37,2.4,2,14.0,16.380000000000003,13.0,0,0
299,90.0,3,38,2.4,2,11.040000000000001,10.86,10.6,0,0
300,3.8,3,6,0.2,0,0.0,2.2600000000000002,0.4,0,0
300,3.8,3,7,0.2,0,0.0,2.2600000000000002,0.4,0,0
300,0.0,3,8,0.0,1,0.0,0.0,0.0,0,0
300,0.8,3,9,0.2,0,0.0,0.04,0.4,0,0
300,0.8,3,10,0.2,1,0.0,0.04,0.4,0,0
300,6.4,3,11,0.4,0,0.32,0.08,1.0,0,0
300,6.4,3,12,0.4,1,0.32,0.08,1.0,0,0
300,7.0,3,13,0.6,1,1.72,0.1,1.8,0,0
300,8.2,3,14,0.6,1,1.9599999999999997,0.9799999999999999,2.0,0,0
300,10.2,3,15,0.8,1,2.1599999999999997,1.8399999999999999,2.2,0,0
300,8.0,3,16,0.8,0,3.6,6.9799999999999995,2.4,0,0
300,8.0,3,17,0.8,2,3.6,6.9799999999999995,2.4,0,0
300,22.2,3,18,1.0,5,2.2800000000000002,7.06,2.8,0,0
300,38.2,3,19,1.8,6,4.040000000000001,8.64,4.6,0,0
300,54.2,3,20,2.8,1,8.92,12.74,8.6,0,1
300,59.8,3,21,2.8,2,8.12,10.8,8.8,0,1
300,77.8,3,22,3.2,5,9.36,12.72,11.0,0,1
300,81.0,3,23,3.8,1,10.52,15.88,13.4,0,2
300,72.0,3,24,3.0,0,9.2,13.64,12.4,0,2
300,54.0,3,25,1.8,0,4.119999999999999,8.679999999999998,8.2,0,1
300,45.0,3,26,1.6,0,3.16,5.4399999999999995,7.2,0,1
300,27.0,3,27,1.2,0,1.92,3.5200000000000005,5.0,0,1
300,9.0,3,28,0.2,6,0.6799999999999999,0.26,1.4,0,0
300,16.0,3,29,1.2,5,3.6,0.7,5.4,0,1
300,33.2,3,30,2.2,3,5.64,4.2,8.4,0,1
300,50.2,3,31,2.8,3,7.5200000000000005,7.38,9.6,0,1
300,65.6,3,32,3.4,2,9.08,13.540000000000001,11.6,0,1
300,80.2,3,33,3.8,2,10.28,14.520000000000001,13.0,0,1
300,80.0,3,34,3.0,2,7.120000000000002,17.2,8.8,0,0
300,75.6,3,35,2.4,0,7.24,18.56,8.4,0,0
300,58.6,3,36,1.8,0,5.36,15.38,7.2,0,0
300,43.2,3,37,1.2,1,3.8,9.219999999999999,5.2,0,0
300,29.0,3,38,1.0,0,2.6399999999999997,8.4,4.4,0,0
301,23.4,3,6,0.8,0,2.92,0.96,4.2,0,0
301,6.4,3,7,0.6,1,1.4,0.48,2.6,0,0
301,10.2,3,8,0.6,2,2.12,3.2399999999999998,2.8,0,0
301,23.6,3,9,0.8,1,1.72,3.8,3.2,0,0
